"TagID","TrapDate","ObsDate","lastObsDate","BranchNum","Group","SiteID","Node","NodeOrder","Direction","Migration","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment"
"3DD.00775F9F2E",2018-07-24,2019-03-28 11:51:06,2019-03-28 11:51:06,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F9F2E",2018-07-24,2019-05-15 09:01:13,2019-05-15 09:01:13,NA,NA,"LGRTAL","GRA",1,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775FEE15",2018-07-24,2018-07-24 07:33:03,2019-03-14 03:31:41,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECAE1",2018-07-25,2018-07-25 12:57:55,2018-10-02 20:35:13,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE3DF",2018-07-25,2018-07-25 12:51:09,2018-07-25 15:00:22,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE3DF",2018-07-25,2019-04-15 13:02:21,2019-04-15 13:02:25,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE3DF",2018-07-25,2019-04-19 12:32:38,2019-04-19 12:32:39,1,"Tucannon","UTR","UTR",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE3DF",2018-07-25,2019-04-28 23:17:20,2019-04-28 23:17:21,1,"Tucannon","MTR","MTR",3,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EFA73",2018-07-25,2018-07-25 12:47:05,2018-07-25 14:03:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F02DB",2018-07-25,2018-07-25 07:18:23,2018-07-25 12:00:10,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F31EE",2018-07-25,2018-07-25 12:57:09,2018-07-25 14:34:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F75A7",2018-07-25,2018-07-25 07:10:28,2018-07-25 09:19:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F75A7",2018-07-25,2019-03-18 19:06:15,2019-03-18 19:06:15,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F75A7",2018-07-25,2019-03-18 19:06:56,2019-04-29 00:30:03,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E8E73",2018-07-26,2018-07-26 07:11:19,2019-04-02 14:55:27,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E97AB",2018-07-26,2018-07-26 07:07:29,2018-08-14 13:53:58,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEC7B",2018-07-26,2018-07-26 12:51:38,2018-07-26 15:15:22,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEF5F",2018-07-26,2018-07-26 07:33:18,2018-07-26 08:51:36,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEF5F",2018-07-26,2019-03-20 19:49:33,2019-03-20 19:49:33,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEF5F",2018-07-26,2019-03-21 00:35:08,2019-03-21 00:35:08,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEF5F",2018-07-26,2019-03-23 18:32:31,2019-03-23 18:32:31,11,"ImnahaRiver","BSC","BSCB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEF5F",2018-07-26,2019-03-23 18:35:01,2019-03-23 18:35:01,11,"ImnahaRiver","BSC","BSCA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2C79",2018-07-26,2018-07-26 07:19:50,2018-07-26 10:13:38,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2C79",2018-07-26,2019-03-24 10:40:04,2019-03-24 10:40:04,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4F7C",2018-07-26,2018-07-26 07:24:52,2018-09-04 10:01:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FA689",2018-07-26,2018-07-26 13:01:26,2018-08-13 07:15:08,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.007760122D",2018-07-26,2018-07-26 07:13:59,2018-07-26 08:45:32,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.007760122D",2018-07-26,2019-04-04 23:34:24,2019-04-04 23:34:24,22,"BigCreek","TAY","TAYB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.007760122D",2018-07-26,2019-04-04 23:35:24,2019-04-04 23:35:24,22,"BigCreek","TAY","TAYA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF336",2018-07-27,2018-07-27 07:08:10,2018-07-27 08:34:58,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8882",2018-07-27,2018-07-27 12:41:30,2018-08-12 18:05:41,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8882",2018-07-27,2019-04-01 10:24:32,2019-04-03 09:20:32,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8882",2018-07-27,2019-04-04 20:29:16,2019-04-04 20:29:16,1,"Tucannon","LTR","LTR",2,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F8882",2018-07-27,2019-04-15 06:43:17,2019-05-14 08:15:47,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2018-07-30 12:59:21,2018-07-31 06:30:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-09 00:19:06,2019-03-09 00:19:06,7,"Lapwai","LAP","LAPB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-09 00:21:38,2019-03-09 00:26:40,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-09 00:27:32,2019-03-09 00:27:32,7,"Lapwai","LAP","LAPB0",2,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-09 00:28:43,2019-03-09 00:34:57,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-09 00:35:21,2019-03-09 00:44:28,7,"Lapwai","LAP","LAPB0",2,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-09 00:48:40,2019-03-10 05:50:15,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-10 05:50:25,2019-03-10 21:17:43,7,"Lapwai","LAP","LAPB0",2,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-10 21:18:56,2019-03-10 21:19:30,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-18 04:07:19,2019-03-18 04:07:19,7,"Lapwai","SWT","SWTB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-18 04:08:19,2019-03-18 04:12:11,7,"Lapwai","SWT","SWTA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-18 04:12:38,2019-03-18 18:54:22,7,"Lapwai","SWT","SWTB0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-03-18 18:55:25,2019-03-18 18:56:55,7,"Lapwai","SWT","SWTA0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E4934",2018-07-30,2019-05-01 23:34:28,2019-05-01 23:34:28,7,"Lapwai","SWT","SWTB0",4,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F0458",2018-07-30,2018-07-30 07:19:37,2018-07-30 09:34:17,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1201",2018-07-30,2018-07-30 13:18:00,2018-07-30 15:30:50,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1732",2018-07-30,2018-07-30 12:57:42,2018-07-31 04:33:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1732",2018-07-30,2019-04-14 21:37:02,2019-04-14 21:37:02,22,"BigCreek","TAY","TAYB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1732",2018-07-30,2019-04-14 22:21:22,2019-05-20 10:24:42,22,"BigCreek","TAY","TAYA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1732",2018-07-30,2019-05-20 11:30:50,2019-05-20 11:30:50,22,"BigCreek","TAY","TAYB0",2,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F1732",2018-07-30,2019-05-22 09:12:59,2019-05-22 09:12:59,22,"BigCreek","TAY","TAYA0",3,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00778B16F7",2018-07-30,2018-07-30 07:56:20,2018-07-31 08:54:16,NA,NA,"GRA","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00778B16F7",2018-07-30,2019-03-24 17:24:42,2019-03-24 17:24:42,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00778B16F7",2018-07-30,2019-03-25 17:09:37,2019-03-25 17:10:41,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00778B16F7",2018-07-30,2019-04-30 17:39:36,2019-04-30 17:39:40,11,"ImnahaRiver","IR3","IR3B0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00778B16F7",2018-07-30,2019-04-30 17:43:25,2019-05-02 10:06:15,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00778B16F7",2018-07-30,2019-05-02 10:07:30,2019-05-02 10:09:12,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00778B16F7",2018-07-30,2019-05-04 09:30:20,2019-05-04 09:32:08,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E8BF1",2018-07-31,2018-07-31 12:47:30,2018-07-31 14:34:01,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECDDE",2018-08-02,2018-08-02 07:07:35,2018-08-03 06:36:08,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE198",2018-08-02,2018-08-02 12:59:08,2018-08-02 15:52:32,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F00D3",2018-08-02,2018-08-02 12:59:53,2018-08-06 14:20:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4178",2018-08-02,2018-08-02 07:06:49,2018-08-29 16:46:38,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5970",2018-08-02,2018-08-02 12:57:36,2018-08-02 17:53:40,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5970",2018-08-02,2019-04-18 21:55:14,2019-04-18 21:55:14,23,"NFSalmon","NFS","NFSB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5970",2018-08-02,2019-04-18 21:58:37,2019-05-20 19:43:29,23,"NFSalmon","NFS","NFSA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FB491",2018-08-02,2018-08-02 12:51:34,2018-09-23 16:24:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FB491",2018-08-02,2019-03-17 05:25:57,2019-03-17 05:25:57,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.007760196D",2018-08-02,2018-08-02 12:58:27,2018-08-02 17:44:14,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E5639",2018-08-03,2018-08-03 07:14:36,2018-08-03 11:39:11,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EBD77",2018-08-03,2018-08-03 07:15:26,2018-08-03 10:53:27,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EBD77",2018-08-03,2019-04-03 13:49:41,2019-04-03 13:49:41,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ED47E",2018-08-03,2018-08-03 07:16:15,2018-08-03 09:05:33,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ED47E",2018-08-03,2019-04-11 15:06:42,2019-04-18 16:33:56,17,"LookingGlass","LOOH","LOOKGC",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF4EB",2018-08-03,2018-08-03 07:22:04,2018-08-03 11:45:34,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2372",2018-08-03,2018-08-03 12:55:53,2018-08-04 05:49:33,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F36BF",2018-08-03,2018-08-03 12:55:06,2018-08-11 13:39:22,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E94F0",2018-08-06,2018-08-06 07:33:01,2018-08-06 08:57:26,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F0043",2018-08-06,2018-08-06 07:40:50,2018-08-06 09:54:26,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4E0E",2018-08-06,2018-08-06 07:34:06,2018-08-19 14:51:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F70C3",2018-08-06,2018-08-06 12:54:44,2018-08-06 16:41:58,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA359",2018-08-07,2018-08-07 07:14:15,2018-08-07 09:40:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC9F8",2018-08-07,2018-08-07 07:14:44,2018-08-07 09:48:46,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE5DF",2018-08-07,2018-08-07 13:03:55,2018-08-08 02:10:00,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE5DF",2018-08-07,2019-04-27 02:51:06,2019-04-27 02:51:06,5,"Asotin","ACB","ACBA0",6,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE5DF",2018-08-07,2019-04-27 02:51:11,2019-04-27 02:51:11,5,"Asotin","ACB","ACBB0",5,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EE5DF",2018-08-07,2019-04-27 03:47:39,2019-04-27 03:47:39,5,"Asotin","ACM","ACMA0",3,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F8208",2018-08-07,2018-08-07 07:15:51,2018-08-08 09:02:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E64EC",2018-08-08,2018-08-08 08:32:11,2019-03-29 10:14:32,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E64EC",2018-08-08,2019-04-06 03:33:09,2019-04-06 06:44:28,1,"Tucannon","LTR","LTR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E64EC",2018-08-08,2019-04-08 17:04:21,2019-04-28 01:06:02,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE39B",2018-08-08,2018-08-08 07:10:58,2018-08-08 08:37:24,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE39B",2018-08-08,2019-03-14 01:46:21,2019-03-14 01:46:21,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE39B",2018-08-08,2019-03-16 00:00:12,2019-03-16 00:00:12,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1B27",2018-08-08,2018-08-08 07:11:43,2018-08-11 07:10:35,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F32E4",2018-08-08,2018-08-08 12:56:57,2018-08-08 15:20:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5701",2018-08-08,2018-08-08 12:57:30,2018-08-09 06:05:13,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5701",2018-08-08,2019-03-28 16:55:48,2019-03-28 16:55:48,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F69EA",2018-08-08,2018-08-08 07:02:47,2018-08-08 08:43:38,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E6011",2018-08-09,2018-08-09 07:07:30,2018-08-09 11:48:35,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E6011",2018-08-09,2019-04-19 20:51:34,2019-04-19 20:51:34,23,"NFSalmon","NFS","NFSB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E6011",2018-08-09,2019-04-19 20:54:01,2019-05-08 19:17:49,23,"NFSalmon","NFS","NFSA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E6011",2018-08-09,2019-05-08 19:18:01,2019-05-08 19:18:01,23,"NFSalmon","NFS","NFSB0",2,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775FD230",2018-08-09,2018-08-09 07:07:58,2018-08-09 10:48:37,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F3745",2018-08-10,2018-08-10 12:59:37,2018-08-10 18:40:39,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5AA9",2018-08-10,2018-08-10 13:07:11,2018-08-20 17:09:20,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5AA9",2018-08-10,2019-04-20 20:50:55,2019-04-20 22:29:31,23,"NFSalmon","NFS","NFSB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5AA9",2018-08-10,2019-04-20 22:43:19,2019-04-20 22:43:19,23,"NFSalmon","NFS","NFSA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FC777",2018-08-10,2018-08-10 07:21:36,2018-08-10 11:35:56,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E3F35",2018-08-13,2018-08-13 07:52:44,2019-05-09 15:20:59,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E709E",2018-08-13,2018-08-13 08:23:01,2018-08-13 10:57:46,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E9786",2018-08-13,2018-08-13 12:43:41,2018-08-14 16:23:35,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E9786",2018-08-13,2019-04-04 21:28:43,2019-04-04 21:28:43,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC391",2018-08-13,2018-08-13 12:41:08,2019-04-24 14:19:33,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-04 11:48:59,2019-05-04 11:48:59,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-04 18:52:27,2019-05-05 03:36:24,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-21 14:06:23,2019-05-21 14:06:23,11,"ImnahaRiver","IR3","IR3B0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-21 18:33:51,2019-05-22 05:00:56,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-22 05:40:52,2019-05-22 05:40:52,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-22 14:36:25,2019-05-22 15:10:20,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EC391",2018-08-13,2019-05-22 15:16:29,2019-05-22 15:16:29,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EEBEF",2018-08-13,2018-08-13 07:41:59,2019-03-14 15:08:51,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEBEF",2018-08-13,2019-03-21 23:45:10,2019-03-21 23:46:34,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F16C4",2018-08-13,2018-08-13 12:45:50,2018-08-13 14:46:44,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1715",2018-08-13,2018-08-13 06:53:01,2018-08-13 10:24:36,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1715",2018-08-13,2019-03-21 06:07:18,2019-03-21 06:07:18,7,"Lapwai","LAP","LAPB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1715",2018-08-13,2019-03-21 06:07:40,2019-03-21 06:11:54,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1715",2018-08-13,2019-03-22 17:03:38,2019-03-22 17:03:38,7,"Lapwai","SWT","SWTB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1715",2018-08-13,2019-03-22 17:04:44,2019-03-22 17:10:19,7,"Lapwai","SWT","SWTA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1715",2018-08-13,2019-03-22 17:10:42,2019-03-22 17:10:42,7,"Lapwai","SWT","SWTB0",4,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F5213",2018-08-13,2018-08-13 07:40:24,2018-08-13 09:34:30,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5711",2018-08-13,2018-08-13 08:09:21,2018-08-13 10:05:30,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5711",2018-08-13,2019-02-04 04:53:16,2019-02-04 04:53:16,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5711",2018-08-13,2019-02-04 04:54:16,2019-02-04 04:54:16,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5711",2018-08-13,2019-03-29 15:07:05,2019-03-29 15:07:05,9,"JosephCreek","JOC","JOCB0",2,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F67B8",2018-08-13,2018-08-13 12:35:53,2018-08-18 10:25:32,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F9CB8",2018-08-13,2018-08-13 07:57:28,2018-08-13 10:34:18,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FF0DE",2018-08-13,2018-08-13 07:54:11,2018-08-13 09:08:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
